t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.493133775784228,1.517636400187864,-1.7569531841332215
0.3006,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.493133775784228,1.517636400187864,-1.7569531841332215
0.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4947833025481478,1.519962033988613,-1.756689220224459
0.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4967612231514225,1.5199279702457555,-1.7567054621641185
0.6009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4966227573604778,1.5181440277020557,-1.756817034405042
0.7007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4940759435732487,1.5211369492965197,-1.7568429984598422
0.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4937012347330603,1.5208158816079675,-1.7568227806785865
0.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4933306483320579,1.5228791165305096,-1.7567957142584691
1.001,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4935844238110727,1.5221147740261325,-1.7569894175949448
1.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4932473376513467,1.5219979494626121,-1.7570663896080103
1.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4893541381907176,1.5199505555125519,-1.7565908168360624
1.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4921569197439455,1.5212329365330057,-1.7568609328675664
1.4009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.493722692931272,1.5239145693087823,-1.7571179569049453
1.5009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4915599881646284,1.5216957978440238,-1.7571223617752605
1.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4899930513463122,1.518020054104378,-1.7568897215879402
1.7009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4914415390711908,1.5204102664671275,-1.7563811317743183
1.8009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4925784726744449,1.522471842018873,-1.7565208812374504
1.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4946427138676808,1.5230627242093981,-1.7561535151340812
2.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4998433540316014,1.5154606051070771,-1.754392104577956
2.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5018427826485006,1.5194691611497926,-1.7540949651667592
2.201,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5014734734997852,1.5210967214364461,-1.7536612337788058
2.3009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.491947830921037,1.5272909992897385,-1.755671124905758
2.4011,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4917693868043251,1.5266591502629179,-1.7571031071539926
2.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4933095995773047,1.5227256753910852,-1.7567191333647179
2.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.493797888542892,1.5201217099951365,-1.7561494493207241
2.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4942395813785265,1.5204817085051532,-1.7559847674142806
2.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.495081573607,1.5224785518821633,-1.7561109510597568
2.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4944236422589228,1.5231914792719747,-1.7565582986229575
3.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.492936715719011,1.5212797845511696,-1.7564198461180969
3.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4933725687942612,1.522085605841923,-1.7566254398191326
3.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4947771803279815,1.5235228552865263,-1.7565142864632999
3.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4950767403295058,1.523804976461147,-1.7563192719068834
3.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4936814354598258,1.5221947407743648,-1.7567169440749388
3.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4943418876644778,1.5244756196732487,-1.7567782293761285
3.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4937826384678883,1.5240485990870045,-1.7566215256334519
3.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4948493354959294,1.5242036417707792,-1.7565884534929788
3.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.494829279170646,1.524345096699657,-1.756535625417491
3.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4946119404861435,1.5227168130301543,-1.7567557939214342
4.0007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4925271279399963,1.5210502180316725,-1.7566907487334211
