t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,0.1,nan,nan,nan,nan,nan,0.8347760412552857,3.698017854620262,-1.6431886037901653
0.3007,drive,0.0,0.1,nan,nan,nan,nan,nan,0.8347760412552857,3.698017854620262,-1.6431886037901653
0.4008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8349895338944688,3.699353972594354,-1.6428766052848067
0.5008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8350504920911621,3.698905038305334,-1.6431462322213313
0.6008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8345125388156402,3.697974468739611,-1.6434540624396885
0.7008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8370118326682443,3.6979501585430237,-1.6389914603482507
0.8008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8375682849885817,3.6968509362211894,-1.6313290583078863
0.9008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8459134048728247,3.7014848695987146,-1.6092210019539577
1.0008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8423741971367995,3.696792125346398,-1.592563101513355
1.1008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8474618329318672,3.700014957862882,-1.5641758371513308
1.2008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8440489750959972,3.703310380558692,-1.5598928271331565
1.3009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8407394127265355,3.700963760803204,-1.5430083727964272
1.4009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8425098098768817,3.700965666360815,-1.5321575375345975
1.5008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8485443383343394,3.703338924227676,-1.5143218199183868
1.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8508897770519733,3.7062615649429596,-1.5093827662134527
1.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8451732543463017,3.7019351240658067,-1.493057369680945
1.8008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8408068353845374,3.6969138259993666,-1.4765402740708062
1.9008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8421725310100998,3.698601607007567,-1.469972197226281
2.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8462260206901727,3.7021533632301744,-1.4540498332085512
2.1008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8483766778674808,3.706449212752796,-1.4379163764923166
