t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3004,drive,0.065,0.0,nan,nan,0.011483150181834404,-0.09698084020322992,0.02184460160756942,-3.3321147862291904,-2.4149360531319233,2.1255599495854676
0.3005,drive,0.065,0.0,nan,nan,0.011483150181834404,-0.09698084020322992,0.02184460160756942,-3.3321147862291904,-2.4149360531319233,2.1255599495854676
0.4008,drive,0.065,0.0,0.06483381206401313,0.0,0.011483150181834404,-0.09698084020322992,0.02184460160756942,-3.3300317900448633,-2.4142003289961114,2.125464758913032
0.5006,drive,0.065,0.0,0.06483381206401313,0.0,0.013124094518275096,-0.09694379988118168,0.023292862487629278,-3.3325955198927772,-2.4139690570575447,2.1285478182805964
0.6007,drive,0.065,0.0,0.06483381206401313,0.0,0.018354590303386216,-0.09682510259358758,0.02208597842091273,-3.3330709686129816,-2.41150657920833,2.134117930944106
0.7007,drive,0.065,0.0,0.06483381206401313,0.0,0.024405621600502907,-0.0966907072651557,0.022327355234256042,-3.3390256619067946,-2.406091352143405,2.133797985423423
0.8007,drive,0.065,0.0,0.06483381206401313,0.0,0.03184118088748292,-0.09652421438184362,0.022448043640927697,-3.344736474009043,-2.396939379943893,2.1317658167200673
0.9007,drive,0.065,0.0,0.06483381206401313,0.0,0.03912287138043849,-0.09635984795275455,0.022689420454271008,-3.3502625861621578,-2.384369589212393,2.1275531291808925
1.0007,drive,0.065,0.0,0.06483381206401313,0.0,0.04573790109674642,-0.09620933161594288,0.022810108860942667,-3.3545966568249104,-2.3784878600187085,2.130212837930502
1.1007,drive,0.065,0.0,0.06483381206401313,0.0,0.05184012100995595,-0.0960697467440041,0.02293079726761432,-3.3584171026361505,-2.3755485510143193,2.131282038786112
1.2007,drive,0.065,0.0,0.06483381206401313,0.0,0.058557690830379885,-0.09591608608665975,0.022810108860942667,-3.3626777402451804,-2.372469272421636,2.130687876322099
1.3007,drive,0.065,0.0,0.06483381206401313,0.0,0.06542910759997453,-0.09575932113284906,0.022810108860942667,-3.368516629406214,-2.3631450657207713,2.13060350887739
1.4007,drive,0.065,0.0,0.06483381206401313,0.0,0.07219794722369625,-0.09560407903287056,0.023051485674285974,-3.3710478556961974,-2.3556803374866564,2.131235952294155
1.5007,drive,0.065,0.0,0.06483381206401313,0.0,0.07840267365986056,-0.09545990167165418,0.02341355089430094,-3.3744841534721814,-2.349661603901043,2.1352935754300777
1.6007,drive,0.065,0.0,0.06483381206401313,0.0,0.08476117330954075,-0.09530946376160655,0.023896304520987566,-3.3780536082419625,-2.3455965217235457,2.1336857321348153
1.7006,drive,0.065,0.0,0.06483381206401313,0.0,0.09173499167105237,-0.09514362568390276,0.02365492770764425,-3.3798280783073906,-2.3432998558401765,2.1308585607498904
1.8006,drive,0.065,0.0,0.06483381206401313,0.0,0.0988626950772781,-0.09497627998357693,0.02329286248762928,-3.3825509847170863,-2.331691671694338,2.125757002366109
1.9006,drive,0.065,0.0,0.06483381206401313,0.0,0.10506740406771839,-0.09483135378486496,0.02341355089430094,-3.3896326244993675,-2.3272970853377477,2.13336691176277
