t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,-0.065,0.0,nan,nan,0.8978872350007983,-0.3470448457038502,-0.13022279079871563,-4.132980623299592,-1.2306789656363872,2.141787414187371
0.3006,drive,-0.065,0.0,nan,nan,0.8978872350007983,-0.3470448457038502,-0.13022279079871563,-4.132980623299592,-1.2306789656363872,2.141787414187371
0.4009,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8978872350007983,-0.3470448457038502,-0.13022279079871563,-4.13232771210906,-1.2305938974294581,2.1416186026078954
0.5008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8962599507496801,-0.3468303316790944,-0.1319124284921188,-4.132191938562791,-1.2308875205485497,2.1396406904730925
0.6008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8910733128929295,-0.3461440642770791,-0.13118829805208884,-4.129843546811636,-1.2351209913425207,2.1383308755032937
0.7008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8849200953825286,-0.34533330443050336,-0.1308262328320739,-4.122646639433281,-1.2467452287925083,2.1363885234327267
0.801,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8773431133757117,-0.344334016273972,-0.13142967486543214,-4.116109791304028,-1.2564917905496054,2.1415582312352135
0.9007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8701224998888628,-0.34337862440057815,-0.13167105167877546,-4.112022192226618,-1.2623808341640776,2.1426840051530873
1.0007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8634612828987527,-0.3424968397893757,-0.1315503632721038,-4.108902134806949,-1.2669745260252823,2.14080894797675
1.1007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8570542596639431,-0.3416490977045333,-0.1315503632721038,-4.105032865946452,-1.2723472771650202,2.1396081457162124
1.2007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8509524302586984,-0.3408409878644454,-0.1317917400854471,-4.098811535912371,-1.2802175363595558,2.137887865706505
1.3008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8442912132685882,-0.3399592032532429,-0.1314296748654321,-4.096611768160095,-1.2838181957961718,2.1401347610475465
1.4007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8376298899058112,-0.33907822258012543,-0.13155036327210376,-4.095234557650885,-1.2882523621703155,2.1418121374974404
1.5007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8312229690303042,-0.33822970724803314,-0.13179174008544708,-4.092253321972856,-1.292169578240927,2.140329004694443
1.6008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8246126538412891,-0.33735425492127125,-0.13155036327210376,-4.084335680926477,-1.3004938821114187,2.1403102986173885
1.7008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8179513304785121,-0.33647327424815376,-0.1314296748654321,-4.0813163868735955,-1.3041285979177895,2.140143639780933
1.8007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8112392108991878,-0.3355851634926046,-0.13167105167877544,-4.079653826756396,-1.3098963345447219,2.1409326138431135
1.9007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.8047814930664161,-0.3347295242244493,-0.13179174008544708,-4.076688444228226,-1.315518858980127,2.139936322269262
2.0008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7984255732632651,-0.33388659249846714,-0.13191242849211873,-4.073428112939609,-1.3182267690976281,2.140088245474825
2.1008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7916628745927125,-0.3329897131420221,-0.13179174008544708,-4.066175732839944,-1.3273295087977048,2.139970546784191
2.2009,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7849509695782635,-0.3320999822623257,-0.13179174008544708,-4.064383648971965,-1.3330128783438702,2.1400348443302297
2.3007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7786967444919629,-0.33127053744395923,-0.13191242849211873,-4.059658077914111,-1.335371965240561,2.1393961444728906
2.4008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7720866408094063,-0.3303934895659005,-0.13191242849211873,-4.057318299694013,-1.34054216979994,2.1395469008425083
2.5009,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7652731493212325,-0.32948945559928605,-0.13191242849211873,-4.053860025708729,-1.3460181803510003,2.1402995825246585
2.6008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7586122520312681,-0.3286052592509383,-0.13203311689879035,-4.047420335998009,-1.3555031157325965,2.140186841220736
2.7007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.75210384225152,-0.3277417044171574,-0.13179174008544708,-4.043851517498114,-1.3578747905033195,2.1404439012861842
2.8007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7455953282981149,-0.32687893507926996,-0.13179174008544708,-4.043163962871387,-1.3606194179054039,2.1420426820102634
2.9008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7389341113080048,-0.3259971504680675,-0.13142967486543208,-4.042067798697458,-1.3662635017793765,2.1413404978277
3.0007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.73217119634858,-0.3251019034963886,-0.13179174008544708,-4.037609091530145,-1.3703472940475918,2.141059936946528
3.1007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7255609868646529,-0.32422565338759674,-0.13179174008544708,-4.02915079725993,-1.379690257986428,2.1403300658404474
3.2007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.719001572688058,-0.32335653948529725,-0.13167105167877544,-4.02719189430662,-1.3845314357932244,2.14156066381223
3.3007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7123404621676399,-0.3224739509488536,-0.13179174008544708,-4.024377742360136,-1.390833138014539,2.1407470549474565
3.4008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.7058829510544684,-0.3216167529622875,-0.13215380530546206,-4.022338452343012,-1.3941367334986579,2.140091670083249
3.5008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6993238519837237,-0.3207452641812695,-0.13203311689879038,-4.014389791451286,-1.4026832354922312,2.1391802339147925
3.6008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6928662374637222,-0.3198888455476716,-0.13167105167877544,-4.012161484256474,-1.4080105815705126,2.1424173314481223
3.7008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.686103430599481,-0.3189927823770838,-0.13179174008544708,-4.00782273870456,-1.4104419350489599,2.1419794059667248
3.8008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6794423200790629,-0.31811019384064015,-0.13167105167877544,-4.006483456537357,-1.4174600765913206,2.142351755383182
3.9008,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6728826963096107,-0.31724266325413514,-0.13130898645876046,-4.00415299182395,-1.42194845114248,2.14419625558503
4.0007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6664754686361656,-0.316396467700825,-0.13130898645876046,-3.996133618993984,-1.430373596995688,2.146179539555581
4.1007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6597631348830326,-0.31550997712116685,-0.13130898645876046,-3.9934305736886473,-1.433249484290048,2.1431876387495916
4.2007,drive,-0.065,0.0,-0.06483381206401313,0.0,0.6534068088921765,-0.31467011383662447,-0.13142967486543208,-3.989694570558552,-1.437568610243047,2.143299695333633
