t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.075,0.0,nan,nan,0.01720429975285331,-0.07275926520396277,0.043447826401795675,-3.356797095063804,-2.4009202691368854,2.153411590498236
0.3006,drive,0.075,0.0,nan,nan,0.01720429975285331,-0.07275926520396277,0.043447826401795675,-3.356797095063804,-2.4009202691368854,2.153411590498236
0.4008,drive,0.075,0.0,0.074887156339762,0.0,0.01720429975285331,-0.07275926520396277,0.043447826401795675,-3.3574497625366084,-2.4024419364353307,2.1533991801017476
0.5008,drive,0.075,0.0,0.074887156339762,0.0,0.01869034530601333,-0.07269385048429769,0.04453402206184057,-3.357239282162544,-2.4012172360353987,2.15698501221653
0.6008,drive,0.075,0.0,0.074887156339762,0.0,0.024685897175847654,-0.07243283026953015,0.04248231914842244,-3.358290555506565,-2.398351600006304,2.1609797442608754
0.7008,drive,0.075,0.0,0.074887156339762,0.0,0.032321614662537294,-0.07210871360091736,0.04236163074175078,-3.3648166577230088,-2.390347199771718,2.162722818015054
0.8008,drive,0.075,0.0,0.074887156339762,0.0,0.04087963572976455,-0.07174234331278556,0.043206449588452364,-3.3728534121658464,-2.3778945586978177,2.157128652201892
0.9008,drive,0.075,0.0,0.074887156339762,0.0,0.04902743698877017,-0.07138762353374249,0.04380989162181065,-3.380835928900898,-2.3665286189274526,2.153493331980226
1.0008,drive,0.075,0.0,0.074887156339762,0.0,0.05691887225323359,-0.07104072501726337,0.04405126843515396,-3.3856020383809655,-2.359037197718462,2.157261035590028
1.1008,drive,0.075,0.0,0.074887156339762,0.0,0.06455403120093453,-0.07070370722136389,0.04417195684182561,-3.39034347631211,-2.353311287217824,2.1666021477398902
1.2008,drive,0.075,0.0,0.074887156339762,0.0,0.07162546407321684,-0.07039028976880837,0.044413333655168925,-3.392033278414569,-2.3488996487213147,2.165974357181426
1.3009,drive,0.075,0.0,0.074887156339762,0.0,0.0792605414502142,-0.07005142903240842,0.04429264524849726,-3.3988222572127222,-2.342017495295927,2.165652290452165
1.4008,drive,0.075,0.0,0.074887156339762,0.0,0.08715172344592848,-0.06969881617888889,0.0450167756885272,-3.401566682299091,-2.3373627715597927,2.166061153271745
1.5008,drive,0.075,0.0,0.074887156339762,0.0,0.09499151532087348,-0.0693451813858073,0.04513746409519885,-3.4070347971029817,-2.3285512906094885,2.1698180642194234
1.6008,drive,0.075,0.0,0.074887156339762,0.0,0.10272878407821098,-0.0689952354685748,0.04525815250187051,-3.4102825528786807,-2.3231386300082804,2.1655217475995636
1.7008,drive,0.075,0.0,0.074887156339762,0.0,0.11046605283554849,-0.06864528955134232,0.04513746409519885,-3.4137905637024413,-2.3181166177300208,2.1627371315566655
1.8008,drive,0.075,0.0,0.074887156339762,0.0,0.11804962170540112,-0.06830275382579981,0.04513746409519885,-3.4196330861725803,-2.3104310261308516,2.161207936404767
1.9008,drive,0.075,0.0,0.074887156339762,0.0,0.12568457589226828,-0.06796112871570076,0.04429264524849726,-3.4230294222301847,-2.3057069598768303,2.158979300374272
2.0008,drive,0.075,0.0,0.074887156339762,0.0,0.1331659068289326,-0.06762863922313106,0.044534022061840574,-3.427699543898864,-2.297039074563573,2.1567678562251094
2.1008,drive,0.075,0.0,0.074887156339762,0.0,0.1409033436223349,-0.06728242854108436,0.044896087281855554,-3.430076200050866,-2.294076744118346,2.161319134971451
2.2008,drive,0.075,0.0,0.074887156339762,0.0,0.14848699495144876,-0.0669417233231902,0.044896087281855554,-3.4334595501826852,-2.2888819675188667,2.162241856369249
2.3008,drive,0.075,0.0,0.074887156339762,0.0,0.15607068734450186,-0.06660193336657079,0.044654710468512236,-3.4397952531031972,-2.2800916367455533,2.1604849328432576
2.4008,drive,0.075,0.0,0.074887156339762,0.0,0.16370564153136902,-0.06626030825647174,0.04477539887518389,-3.4420540806071416,-2.2759600184435635,2.161488621346063
2.5008,drive,0.075,0.0,0.074887156339762,0.0,0.17123799058768874,-0.06592054149449138,0.045378840908542176,-3.4488013540529177,-2.2659005132153496,2.1635011083620577
2.6009,drive,0.075,0.0,0.074887156339762,0.0,0.17887277896413437,-0.06557523062252024,0.0450167756885272,-3.4501054931393664,-2.2624672459915662,2.162750541756588
2.7008,drive,0.075,0.0,0.074887156339762,0.0,0.18650756734058,-0.0652299197505491,0.045378840908542176,-3.4585041219170805,-2.2537088336544095,2.1622207273523464
2.8008,drive,0.075,0.0,0.074887156339762,0.0,0.19414227214457658,-0.0648827660277664,0.045499529315213824,-3.462193429829764,-2.2491039258464403,2.1630759712176144
2.9008,drive,0.075,0.0,0.074887156339762,0.0,0.20182815318425484,-0.06453189101337994,0.045740906128557135,-3.465103797502714,-2.2448357934603145,2.1642765169489393
