t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.4773426905123452,1.3552248775273585,-0.9343641662721308
0.3006,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.4773426905123452,1.3552248775273585,-0.9343641662721308
0.4009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4750755080820597,1.3553561577388265,-0.9340942911159634
0.5009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4744987468106823,1.3546001583352933,-0.9339579568812036
0.6009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4737171320917537,1.352202842951142,-0.9335209311336792
0.7009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4740225719324567,1.3531871949644545,-0.9339084762022946
0.8009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4726194134981476,1.358420527438096,-0.9425830341009496
0.9009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4702432639831053,1.362137234871723,-0.9538823161359068
1.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.472444094216148,1.3627753538540415,-0.9731581960333144
1.1009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4750796993713204,1.3584033409452874,-0.980614139420597
1.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.478881715008129,1.356763178405995,-0.994875925864464
1.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4752354648958788,1.3635132821018827,-1.0144128558435213
1.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4701897133088633,1.3709219428716883,-1.0321790258517
1.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4713196463506966,1.362645731286129,-1.031862522648301
1.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.477299722196583,1.347209364370533,-1.0464110002603
1.7009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4801926269049002,1.3407382379244588,-1.0598629737942973
1.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4812278759778699,1.3453701658488262,-1.0639019347978769
1.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4808120275400858,1.350678513254953,-1.081626395061183
2.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4779293751573142,1.3488854490853364,-1.0936710431209298
2.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4805029302275172,1.3450218149841944,-1.1083934226816896
2.2009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.483072846407942,1.3451928750433506,-1.1124799095483915
2.3009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4806372675794737,1.3502002038692933,-1.1287293787820614
2.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4815191927646096,1.3547481058407151,-1.1283356080152502
2.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4822946087449935,1.3567045978753316,-1.1422074681537395
2.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4855499103266838,1.3536963149604442,-1.1564510122017164
2.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4887530400524218,1.3506423083909866,-1.1737024232517523
2.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4877867080080227,1.3547544000108416,-1.1762344386695514
2.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4861219211530163,1.3548738879971405,-1.1918331471731256
3.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4872987382651643,1.356619097416748,-1.2069573463328171
3.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4923320709111576,1.3532576683098354,-1.2179732519665392
3.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4928463082255408,1.3536397589327223,-1.2217727765766944
3.301,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4933793716848887,1.3548044738366574,-1.2358876957228673
3.4009,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4952633744952737,1.3550290839304955,-1.245483091730714
3.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4926432122518776,1.3599048322657732,-1.2521859920702538
3.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.490583324324637,1.3641592222840664,-1.2510232893075266
3.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4960360323755724,1.370816122478135,-1.2582449336756987
3.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4945356340449247,1.3730290488517045,-1.2594302089880427
3.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4935877244436888,1.3778147350269498,-1.2684773703326246
4.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4947808094714259,1.380134422381344,-1.2767708896917522
4.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4953098299032055,1.3809262873837556,-1.2857724368975045
4.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.493731601470278,1.381609695959737,-1.2879725020107435
4.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.4976931525110806,1.3844605664749843,-1.2960285146423018
4.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.499357843205932,1.385434465040142,-1.3018058573171456
