t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.019689253771905113,-0.009168435130129621,-0.003654713281854133
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.019689253771905113,-0.009168435130129621,-0.003654713281854133
0.4007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.01932478026728235,-0.008440633670295315,-0.003037685473092464
0.5007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.019294022460793814,-0.009040525235234546,-0.0028089229520779626
0.6007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.02091191089481359,-0.00847552842462234,-0.0047838059782625295
0.7007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.02099370003744483,-0.007684139101880122,-0.00750345947930445
0.8007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.02486843900218405,-0.011304399803162894,-0.02062839345527797
0.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03193380259580969,-0.03193658188142884,-0.03021472186831426
1.0007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.029528378493185736,-0.04075804154263602,-0.060705167277674034
1.1007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03195508015435916,-0.037336935397591045,-0.06163161465044744
1.2007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.034212796260952194,-0.04008621251877723,-0.0749332503117446
1.3007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.033527940609333395,-0.039726402182256,-0.08642006190829797
1.4007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.030915403254316076,-0.03040770332984897,-0.10466695651060247
1.5007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03251568399769661,-0.025942090923867633,-0.1083098317253116
1.6007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03886090524345126,-0.03203827881912474,-0.12454857880068405
1.7007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.032219781626139865,-0.026968982584977548,-0.1272302688605514
1.8007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03295516467995846,-0.02834694743338301,-0.14270772760035874
1.9007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03471074339156055,-0.03016868424495691,-0.1578531280610956
2.0007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-0.03864918273285506,-0.02976221795688263,-0.17284208117079955
