t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17280876424502178,-0.4251570811503296,0.08343889117187185
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17280876424502178,-0.4251570811503296,0.08343889117187185
0.4007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17363695659209166,-0.42376806517328824,0.08398020967951102
0.5007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1732027170752688,-0.4231599879530801,0.08335721313204712
0.6007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17341946934351382,-0.4257540689102931,0.08306706532048004
0.7007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17390851964199472,-0.4271821658674666,0.08377259585253748
0.8007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1745139399089226,-0.42542760610381203,0.08415245458779749
0.9007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1745480376005868,-0.42282087225176146,0.08395946833923615
1.0007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1738427816166781,-0.421824453320069,0.08420795294793075
1.1008,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17433113903444464,-0.42325879300011215,0.08491342445234593
1.2007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17525064969281479,-0.4224515662276275,0.08583469559963969
1.3008,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17170007851931413,-0.4213605962640907,0.08521965788709177
1.4007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17377043110390877,-0.4216254015593579,0.0852702413034798
1.5007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1728441475998337,-0.42468516566065984,0.08571620965664023
1.6007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17283433058091968,-0.4224846721735448,0.0845365081782765
1.7008,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1733202626100232,-0.42391191852047627,0.08524093361379428
1.8007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17325808958207034,-0.4236265296064413,0.0851310721164996
1.9007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17393209885250238,-0.422769334624547,0.08444021583950811
2.0007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17441868546970896,-0.4241978745042292,0.08514635023301735
2.1007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1755591586994374,-0.42410331160032877,0.0851195582657093
2.2007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1753831686120435,-0.42580193545827594,0.08563358408037149
2.3007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17508627310068547,-0.4236709558529409,0.08427862061507052
2.4007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1738853668852245,-0.42575556503170575,0.0846980677526023
2.5007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17395165897693055,-0.42510107466217095,0.08517899335021117
2.6007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.1749379016683985,-0.4236913384747013,0.08454108907159617
2.7007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17412387851184574,-0.4237807261459223,0.0846969922165166
2.8006,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17335055194214677,-0.424175912932765,0.0854498915214114
2.9007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17335722742959736,-0.42389042912813935,0.0854053865204619
3.0007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17390024832732487,-0.42269319920818804,0.08501947003924928
3.1007,drive,0.0,-0.1,nan,nan,nan,nan,nan,-0.17487276478039626,-0.4235804627930423,0.08570177976446176
