t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3005,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.5524562372159507,1.4658619122578183,-2.2752470093465673
0.3006,drive,0.0,-0.1,nan,nan,nan,nan,nan,-1.5524562372159507,1.4658619122578183,-2.2752470093465673
0.4007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5523382417322502,1.465672134230481,-2.2754835809479474
0.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5523092465408872,1.4681685174958576,-2.2754083674770484
0.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5527119739887982,1.4684996346651158,-2.2758238249392715
0.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.553484790485606,1.468687821920186,-2.2847081728066523
0.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5532834169264627,1.4685014241264762,-2.296457861906012
0.9007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5536272221673169,1.462014085144204,-2.333442142259358
1.0007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5581127479464691,1.4666032508798954,-2.345642784401769
1.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.558579979663424,1.4667290938197735,-2.3657481193452545
1.2007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5597187130853785,1.4675769980627833,-2.3696953789714956
1.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5616429879532308,1.4701867041617755,-2.386172122327027
1.4007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5601560261021103,1.4676042270317982,-2.3954207595333306
1.5007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5596001252896152,1.4650679307281198,-2.406807822217874
1.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5584539208306927,1.463261999812078,-2.420863105898682
1.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5620619569119993,1.4727020840186407,-2.438921463186363
1.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5622188212813954,1.4711113752344918,-2.434869771205497
1.9007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.563165531443711,1.4714055660396481,-2.450317847358216
2.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5560600938025342,1.4660691632461715,-2.465679502261616
2.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5579130755767625,1.4674446718717258,-2.4702308846573624
2.2007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5598162645210427,1.4692478183456485,-2.4847996514716377
2.3007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5603535523324565,1.4694260744512997,-2.4983052695417443
2.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5591501022050236,1.473691702306713,-2.5130594124245045
2.5007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5578857149696659,1.4722348284217042,-2.518054273068398
2.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.55753833781632,1.4698321577113316,-2.5373937044085024
2.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5596236379570074,1.46795884128438,-2.5513583812414695
2.8007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5595089066753633,1.4696450600129196,-2.5561579299857526
2.9007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5588891346884783,1.4728748827184668,-2.571574263442967
3.0007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5577879469012899,1.4690472650901192,-2.589421611408688
3.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5602178595360936,1.467669303806372,-2.5914486842351403
3.2008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5599920236774043,1.4723308863394944,-2.6089880920502435
3.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5598354030192687,1.4770022176579076,-2.6246065159163
3.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5577513569939565,1.474577830015442,-2.6398334355785122
3.5007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.555749043311723,1.4718842003575818,-2.6413702615987322
3.6008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5568231263249057,1.4666998354342353,-2.6604905242496746
3.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.557086765378656,1.4604302354786698,-2.673246827044436
3.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5596627296324501,1.4708833618090407,-2.6909274314714
3.9007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5565540356845071,1.4725996276350444,-2.695252256707355
4.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5511012777375066,1.4767516321408385,-2.713746206733303
4.1008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.552028547799031,1.4756295371843122,-2.712211487606881
4.2007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5509453083926898,1.4766124789535093,-2.7295038304288655
4.3008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5518699309251827,1.4720187490869412,-2.742976510828001
4.4008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5487791370133923,1.4806438485437274,-2.743216521756036
4.5008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5485921289332831,1.4811327118594064,-2.758772579504254
4.6007,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5477237073712424,1.482905471240006,-2.776220363135212
4.7008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5462658238978157,1.4844311156080112,-2.7774910886366326
4.8008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.54744265844025,1.4822439449887512,-2.7931416451335567
4.9008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5472215825260367,1.48464664411549,-2.807703795184229
5.0008,drive,0.0,-0.1,0.0,-0.4166666666666667,nan,nan,nan,-1.5443467188988838,1.4858471015124382,-2.826676617920381
