t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3002,drive,0.0,0.1,nan,nan,nan,nan,nan,0.804650559462541,3.715318315343917,-2.4471433718916065
0.3003,drive,0.0,0.1,nan,nan,nan,nan,nan,0.804650559462541,3.715318315343917,-2.4471433718916065
0.4005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8039910461496671,3.715085301681164,-2.4473149851131524
0.5006,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8036176632830385,3.7152975776850017,-2.4473997659358213
0.6006,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8018518400035239,3.713609917394194,-2.4476427058462304
0.7004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8014909330003208,3.7126838082347087,-2.4475757468319217
0.8004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8039774131879802,3.7141297867433347,-2.4459392219493528
0.9004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8026677717561703,3.7134314903222894,-2.4309021070626473
1.0004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8002491431325718,3.7108394924249852,-2.4160386130596887
1.1004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8050907286496043,3.7079107850585284,-2.380997314421669
1.2005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8046979112696121,3.7098210964921963,-2.372476097297039
1.3005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8045858833411232,3.7131435783702487,-2.3589252610086655
1.4005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8009481657842006,3.7098962815938172,-2.345584765038146
1.5005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.804686234360661,3.7121328658930928,-2.340266497481907
1.6004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8071163874913363,3.7119946454162203,-2.324022175715012
1.7004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8077207555868766,3.715513652887518,-2.3062143633247802
1.8005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8087728694190407,3.716001417003084,-2.307569754250921
1.9006,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8086097284901145,3.71197727630778,-2.2929030334977094
2.0005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.805328607448739,3.7105628750138595,-2.280865478217696
2.1005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8088099846198902,3.711255046214955,-2.2614116477328112
2.2005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8109351986232871,3.712746605287502,-2.2551008469759255
2.3005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8127340239838247,3.714584128095546,-2.2425745501704064
2.4004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8155932314052319,3.711385342093799,-2.2309756125070077
2.5004,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8109296956743959,3.709521771678654,-2.209488807105396
2.6005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8098350493570811,3.7113006863645106,-2.202480977403886
2.7005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8122877927745973,3.715857434581023,-2.1861521760912996
2.8005,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8108540256572803,3.71331766856838,-2.180858286459741
2.9006,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,0.8120630226910199,3.7117666230892916,-2.17284266226634
