t,phase,cmd_v,cmd_w,applied_v,applied_w,wo_x,wo_y,wo_yaw,mb_x,mb_y,mb_yaw
0.3006,drive,0.0,0.1,nan,nan,nan,nan,nan,-0.0485074518717199,0.01867737624706106,0.0004236841414100705
0.3007,drive,0.0,0.1,nan,nan,nan,nan,nan,-0.0485074518717199,0.01867737624706106,0.0004236841414100705
0.4008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.050019710981290044,0.019075243527357788,0.0005301366963828854
0.5009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.049713882848344326,0.019311265355233087,0.0005012091735455328
0.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04914550214453939,0.020705226768463814,0.002578894500998623
0.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.049655927476900286,0.02159334166378285,0.0075176023179120855
0.8009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04946780115107602,0.023550003613149406,0.027857027190235348
0.9009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05078664496289892,0.0265918635505078,0.03909525109545382
1.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06193946705029091,0.02778943560494751,0.0696292901914044
1.1009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06101350224633478,0.019346921693606245,0.06976223770177144
1.2009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.054723104446961046,0.0163728249478286,0.08718727241886845
1.3009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05522068206608813,0.016120180202342904,0.10350453346777487
1.4009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05875835046934047,0.021018096961573696,0.12109602154916405
1.5009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06261199629435352,0.02121738198751011,0.12262342364910012
1.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.060838076897349824,0.021146102094965702,0.1385534542590873
1.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05846243260367784,0.018517877697206864,0.13924195080742913
1.8009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.060286599601549,0.022406132735955875,0.156131925416307
1.9009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05967350892190368,0.023426407980778052,0.17287368430547592
2.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05853571212706743,0.028833791851528012,0.19028861883496254
2.1009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.057187810423452584,0.02552330766895905,0.1897720161369457
2.2009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.052271695472959345,0.02134671532793786,0.2079868930450298
2.3009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.051811020378380285,0.01928211558270304,0.22427487282953476
2.4009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.056041400982952155,0.023220310210714024,0.2426352388379088
2.5009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05852020217592249,0.026299219237949978,0.2422395360387861
2.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.057477290396072245,0.023910396214150975,0.2576115701128488
2.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05188376158417607,0.017431385062505467,0.27287839198486585
2.8009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.049955420581277,0.01609816999844793,0.27613651208869266
2.9009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.055493864540518995,0.0197580988271453,0.2916777610607374
3.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.0625451918964009,0.028372820744220484,0.3092396885868797
3.1009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05642645241947408,0.026686379642685387,0.31169590494159294
3.2009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.051463157370671,0.023657639550516973,0.3295145006512911
3.3009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.048287501953805406,0.01958736254479948,0.34654369848965005
3.4009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05548631183377353,0.019984906403156588,0.3637230964041993
3.5009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05792930537982449,0.020679818685716944,0.3643644349179849
3.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06603031980610574,0.028492771236666214,0.379932768675699
3.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.055938388710569165,0.023867850772933852,0.3939313525217658
3.8009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05118680231808451,0.021974819232400244,0.39673927081899196
3.9009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04920049594509815,0.018290495940497142,0.41559241506787964
4.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05367383821418098,0.018894501334943914,0.4249926035829097
4.1009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06486799308624089,0.026728919408822938,0.4394423985519714
4.2009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06400658240344273,0.02751322731160155,0.4429611647664206
4.3008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05300984363211528,0.024695040650002276,0.4590219909590447
4.4008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.049011151818772664,0.02079301611394352,0.47051049026012653
4.5008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.053063374515513184,0.02460124882442466,0.48808517092747844
4.6008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05753292369801066,0.026217165029172484,0.493241178295839
4.7009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06997125137257654,0.02795782163961802,0.5108671604223392
4.8008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06024852316504431,0.022482270508599633,0.5122701453495755
4.9008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04295703515406876,0.016725794114187065,0.5314602187059186
5.0008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04507858970518805,0.025116312567708243,0.5471039054053156
5.1008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06028594883111951,0.03203999254768586,0.5513657620952269
5.2008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06816945488171117,0.03192909205538541,0.557692659820711
5.3008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06655880946859333,0.027283158973483768,0.5750342220203333
5.4008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05682606804598975,0.025057855985985256,0.5829507900554064
5.5008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.043588953268294095,0.02080073496881396,0.60113281321538
5.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05159378387925914,0.0259954488796994,0.606160957137517
5.7008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06639432499402734,0.032172176977373956,0.6234295249886547
5.8008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06614649411211729,0.03211712685280188,0.6327215377504969
5.9008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.04528023886621521,0.027377712081919692,0.6493071910940926
6.0008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.045185093074102484,0.02627469430945162,0.6569422905290294
6.1008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.05576733941091358,0.028177748809230962,0.6706143524746441
6.2008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.056808059020068885,0.029391774035592066,0.6787837522737651
6.3008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06944650465856511,0.035167462412026174,0.6864299476550741
6.4009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06091149015832592,0.03241076343165966,0.6951246582505836
6.5009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.041638015552728974,0.03021267195813382,0.7129938498609164
6.6009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.043726385475303636,0.03173509734761937,0.7214611867382935
6.7007,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.06203526204242363,0.03644181170563393,0.7379156222467811
6.8008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.07087706646818556,0.03965195464849225,0.744779256663372
6.9008,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.0662209325276904,0.03860500460136662,0.7606715286811774
7.0009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.046180363815267356,0.03585166252148769,0.7704019173390554
7.1009,drive,0.0,0.1,0.0,0.4166666666666667,nan,nan,nan,-0.03937180901578588,0.03453660717278784,0.7897494240321431
7.2031,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.057933559388222255,0.03619947179825922,0.7973136021596673
7.2032,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.057933559388222255,0.03619947179825922,0.7973136021596673
7.3008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.07157179975485098,0.03987448004824923,0.8123451721400942
7.4008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.05173889203696003,0.03854294070645298,0.8062400677170227
7.5008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.03312242853376468,0.03627880624808033,0.8032591875735372
7.6008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.03538900054419941,0.02855137580721162,0.8091563114297211
7.7008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.05018852946055835,0.03330296123974036,0.7854307692871753
7.8008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04746535057863316,0.03584428085634894,0.7861736413070259
7.9008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0478230895670082,0.03785811184316984,0.7864904607952289
8.0008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.05004912440233619,0.0373504073328601,0.7861366427834159
8.1008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.046308297935010706,0.035962331275842585,0.7865381186353738
8.2008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04866268355452083,0.03651465456534725,0.786578694501256
8.3008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.046430855174453195,0.03737015806539157,0.7857797579525428
8.4008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.048974582494540286,0.03636541495406864,0.7863255499674545
8.5008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04676158062414584,0.03613525336450629,0.7859630632483439
8.6008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0460289008051086,0.03603989655227219,0.7862197105107742
8.7008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.045444622570249976,0.03767393016084586,0.7859998288043771
8.8008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04650055977146436,0.037131922802424666,0.7861985060897446
8.9008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04522963245099765,0.03756636682635428,0.7859525849098947
9.0008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04404756440213775,0.03524020785779258,0.7860399511992026
9.1007,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.045212439800284804,0.035264346592470464,0.7860525381930199
9.2008,settle,0.0,0.0,0.0,0.0,nan,nan,nan,-0.04539746257083571,0.035347539223545055,0.7860273238975504
